Access to clean fuels and technologies for cooking (% of population),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",CO2 emissions (metric tons per capita),GDP (current US$),Current health expenditure per capita (current US$),"Immunization, HepB3 (% of one-year-old children)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality rate, adult, male (per 1,000 male adults)","Mortality caused by road traffic injury (per 100,000 population)","Mortality rate, under-5 (per 1,000 live births)","Physicians (per 1,000 people)","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","Population, total",Prevalence of undernourishment (% of population),"Suicide mortality rate (per 100,000 population)","Unemployment, total (% of total labor force) (modeled ILO estimate)"
-0.09308168010947776,-1.3419024766113208,-0.6076183446813143,-0.21295870152409596,-0.4962780053622239,-0.33062257734556394,-1.5250054580813261,-0.8880723026538025,0.7920760890507466,-0.17473249713372663,0.511171462826905,0.5282041005007714,-0.8927240749707146,0.8993971177226686,0.4832646126396877,1.1548389024664667,-0.5392343579631941,0.7943445529499503
-1.406074793368839,-1.2533893051988123,-0.752457282963128,-1.1806511888747035,-0.4951130423649478,0.0715723347779533,-0.01942234031732743,-0.6104729155721514,0.06745215734550376,0.5203354059969277,0.5790413278559123,0.5207157257309135,-0.9565011512856402,0.8370879610974794,-1.3138006500610584,0.7753977892966364,-0.1231285030004238,3.0505170231129215
0.953169242487725,0.5067583151401369,0.7642072153263787,1.7981527720605728,1.38731648731052,0.7251390669786688,0.2673553963996247,0.38491917239205503,-1.3309449038400527,-1.216549006625482,-0.9932772119827551,-0.8696258565393313,1.4656707896110037,-0.4777137850396066,0.994531597205291,-0.8277409138458963,-0.451633125339453,-0.325527055066742
-0.4970795611123581,-0.5869056464968616,-0.5380177233622382,-0.9074173027803492,-0.41978930868794595,0.42349288288603093,0.9126053040127671,-0.372530583787879,2.0887715457864444,0.1506746649474564,-0.8349141935817382,-0.33545512295614927,-0.5419501552386237,-1.0662928006514945,-1.3943841650240898,-0.2680652719203967,-0.1669291193122942,-0.6195771748962747
-1.3542801932402646,-0.9602056471165552,-0.7370539680267808,-1.7913890371111765,-0.4640894474749392,-0.179799485299245,-0.5212833795719937,-0.4915017496800152,2.406589059692253,-0.191528080813522,-0.597369665980213,-0.26057137525757235,-0.9727846601320042,-0.9613462961894994,-2.1267575846154068,0.0449736464447132,0.9061859803285349,-0.5174810956624176
0.5388124414591299,0.7076621127944436,-0.21399404777543665,-0.37302582838565557,-0.3718355607165264,-0.179799485299245,-1.166533287185136,1.3327227939994069,0.09287755845796833,0.5057919762890395,0.5790413278559123,0.3784366051036175,-0.9331032998837815,0.4704982674417499,-0.97586381344725,0.3959566761268063,-0.24358019785806784,1.9346689059034747
-1.608073733870279,-1.034971834430042,-0.8177704774251328,-0.6209472192674814,-0.531592049870786,-1.7885791337933141,-3.675838483458467,-1.0863575791406963,0.25814266568898875,1.2430108939787847,0.7147810579139268,1.9035689332313008,-1.0759135494923096,0.12832002748711344,1.1403845938830104,2.6441452716580507,-0.27643066009197065,-0.8755717775072762
-1.615842923889565,2.7018050301568355,-0.8174484902874433,-0.6623368038416122,-0.5191054326543215,-0.9339149455308399,-1.309922155543612,-0.7691011367616664,0.9192030946130698,1.8811932106234424,1.5857776591195192,1.7013828144451433,-1.012814952712649,0.4273807941845421,0.5701412233587886,0.5382470935654925,-0.1231285030004238,-1.0262850373286843
0.556940551504131,-0.33107138123724833,0.09286562223522687,-0.4659326077421559,-0.5151491832294647,0.8256877950095481,0.9126053040127671,0.892529480198503,1.6819651279870096,0.1642790046227781,-0.6313045984947164,0.09138223892573925,0.7071306691845474,0.12517253676211113,0.5322883095309997,0.3390405091513318,-0.18882942746822962,-0.1597257047181629
0.953169242487725,0.8789347181261039,2.4844213040684817,1.3055434345002845,0.7427824482107702,-3.447633146302823,0.6258275672958149,0.2976736507378217,-0.9749892882655473,-1.059563071092906,-1.049835432840261,-0.8197033580736134,0.18612623405442635,-1.178224542533798,0.6301837662844866,-0.8277409138458963,0.15062534894876728,-0.13441124172257599
-1.4449207434652698,-1.3563500833139872,-0.7882123392039135,-0.5353919821505096,-0.5257275468261978,-3.0454382341793056,-2.0268664973359924,-0.844449541826686,0.563247479038565,0.8507538184288861,0.793962567114435,1.6314913165931382,-0.9870327303725728,1.232218475099561,0.5351781962057198,-0.14474691014020194,-0.7144368232106765,1.1552852074499411
0.953169242487725,1.3236111933915917,1.159811738968439,1.1130893233765038,2.2815553348257733,0.7251390669786688,0.6258275672958149,1.261340094464125,-1.1148289943841028,-1.035794951684586,-1.1742635187267743,-0.8621374817694737,0.8903201437061423,-0.7236715914737465,0.028238204307834094,-0.8277409138458963,1.0594881374200817,0.04496939010045696
-1.6003045438509929,-1.0129288874611646,-0.8183830509443613,-0.43637426006038915,-0.529892803913404,-1.7885791337933141,-3.030588575845325,-1.0863575791406963,0.09287755845796833,1.1125771058271818,0.6129762603704156,1.5915533178205636,-1.0759135494923096,0.16533968770254234,1.1729835069863541,2.3121342976344494,-0.331181430481809,-0.9575504027049051
0.953169242487725,1.1396330188588506,2.7902347651435546,1.0476761884568007,0.4821642551929873,0.5743159749323499,0.33904983057886273,0.4364733442786473,-1.1148289943841028,-1.0716881362036539,-0.9706539236397526,-0.8197033580736134,0.5958600254010603,-1.2846590466408732,0.34902698788746844,-0.8277409138458963,0.2053761193386055,-0.290321510503343
0.953169242487725,0.36997833613636133,0.7892185749761589,0.9659359658793274,3.128224170591979,0.6748647029632292,0.4107442647581008,0.8290781917226969,-1.2292432993901938,-1.171364648155889,-1.4909895555288077,-0.8771142313091892,1.4371746491298663,-1.2376560850427012,-0.4603106689952907,-0.8277409138458963,0.21632627341657332,-0.7748168618758341
0.8573492322498624,-0.9986889251959667,-0.14543216057981023,0.2795290932154878,-0.37305119655532637,0.5743159749323499,0.840910869833529,0.7457983755982016,0.8556395918319082,-0.2513722164286664,-0.597369665980213,-0.26805975002743004,1.1868157006170201,-0.09954827386854176,-0.04849635516590661,-0.8277409138458963,-0.7253869772886441,-0.521672231919965
0.953169242487725,-1.1567642838943175,2.370770051465968,0.31186362517502986,-0.09761016505473324,0.8256877950095481,0.9126053040127671,-0.5827129768639864,0.10559025901420084,-1.249566747328019,-0.4955648684367021,-0.6998893617558903,0.2701898484737805,0.8747769481619423,-0.4751682088064684,-0.5147019954807864,-0.6706362068988059,-0.9213389854396948
0.5206843314141287,0.06522725105725573,-0.49621119636398225,-1.4227967455686477,-0.39368241124000886,0.6748647029632292,0.6975220014750529,-0.6897870261669089,-0.5300447687974157,0.09327382552323703,1.5744660149480179,-0.4677497438903019,-0.5201418844622433,-0.5355009197507233,-2.043901191089238,-0.4672718563345576,-0.6158854365089677,0.08185138916687508
0.953169242487725,0.936115455460922,0.5900776639463002,0.6664146073442211,1.703365640646898,0.4737672469014706,0.4824386989373388,-0.08699978564675198,-1.3690830055087495,-1.249998894953625,-1.219510095412779,-0.8371762325366148,0.9724161674732275,-1.3640675094111319,-0.4666753001186129,-0.8277409138458963,0.09587457855892907,-0.43617305226599606
-1.608073733870279,-1.1349911800953163,-0.8136808980599772,-0.8668723301718897,-0.5251121023738703,-0.07925075726836567,-0.8797555504681839,-1.0467005238433176,0.8810649929443732,0.4607987600384644,0.8392091438004396,1.1397547067058162,-0.9748200987377997,-0.671960199256138,0.3418279551211113,2.13189976887878,-0.5501845120411618,-0.9055803131113161
0.8728876122884349,-1.309455077043375,-0.5609520359183964,-0.26060112676213804,-0.49594668972202904,-1.4366585856852365,-1.5250054580813261,-0.6104729155721514,0.0547394567892717,-0.18714843083863233,-0.4050717150646924,-0.4103388706547262,-0.2895557681199818,0.10467833283411684,0.3804842316353662,1.1738109581249585,-0.9662903670039322,0.9031464501958836
0.7485805719798561,-1.3209705929308562,-0.47654128534745765,0.30869633802773416,-0.5031183378559629,0.7754134309941085,0.840910869833529,-0.30511358978233516,0.995479297950464,-0.004582680082696228,-0.6991744635237236,0.01150624138059046,-0.7502433725650297,2.387972549560584,1.1454224744716297,-0.49572993982229485,-0.8348885180683205,0.4842004698914353
0.7951957120955734,-1.3453269543499786,0.2835032146823342,0.5203534950379941,-0.469484145707029,0.8256877950095481,0.9126053040127671,-0.5192616883881803,-0.2503653565603045,-0.41512292440822596,1.6988941008345313,-0.17570312786585188,-0.4971705059111226,0.5882231437382959,1.0759901082232768,-0.571618162456261,-0.36403189271571185,0.8010503709620265
-1.4915358835809867,1.318207235081624,-0.5665896489935155,-0.4622167439482449,-0.5027759238991217,0.021297970762513645,-0.37789451121351764,-0.5708158602747727,0.6522363829321911,-0.06076187141145308,-0.3711367825501889,0.365955980487188,-0.8228406828384024,-0.4942098445065087,-0.2440470503909013,-0.42932774501757454,-0.5720848201970972,-0.9263683489487518
0.2901983608419729,0.5012848266882377,0.5096081686531359,0.0034967317696738736,-0.23280369799359532,0.42349288288603093,-0.3062000770342796,1.0511577013880178,0.016601355120574618,-0.7660434174626757,-1.2534450279272826,-0.8221994829968994,1.4012152337608124,-0.2256574592665771,-0.22153149931138863,-0.8277409138458963,0.4791299712877966,1.2134581787047005
-0.859641762012379,-0.4770592558567543,-0.6853173354540567,-0.3033524309537943,-0.46918263189776493,0.37321851887059126,0.6258275672958149,-0.4915017496800152,1.1098936029565547,1.5149065452662007,2.422839327810608,0.47079322726519557,-0.9761770578083301,-0.2265812453700165,0.1907760660152775,2.2647041584882204,0.6543324365352791,-0.3526856180156498
0.6993757018577106,-1.2467667956769364,-0.5983382094395263,0.028448006116031196,-0.5013848990574649,-1.9896765898550728,0.4824386989373388,-0.7294440814642876,0.5251093773698678,-0.09653870849285787,0.6129762603704156,0.33350635648447124,-0.7665268814113937,0.1804176883896587,0.5825197833752581,-0.4672718563345576,-0.10122819484448839,0.9318138221975084
-1.608073733870279,-0.41814866062004274,-0.8014493239886559,-1.6368858046030095,-0.49483926486702084,0.17212106280883263,-0.37789451121351764,-0.7691011367616664,0.7412252868258173,1.033419295559962,1.5518427266050159,1.4093361984206931,-0.9829618531609817,1.1895056813543377,-1.0260534381743627,2.2362460750004827,-0.331181430481809,-0.7788403526830798
0.953169242487725,-1.3563500833139872,5.006867443575206,0.17366325699858878,-0.130756346582188,0.5743159749323499,0.769216435654291,-0.3328735284905002,-0.733447977697133,-1.0838963066270184,0.7826509229429337,-0.6749281125230314,-0.07651319404671952,2.0998945119319656,-0.904490771830366,-0.8277409138458963,-0.8896392884581587,-1.0598141273890642
0.953169242487725,1.7853509330800195,1.2413821438741328,0.738049705710971,0.32729524354626294,0.8256877950095481,0.840910869833529,1.582562242372893,-0.6063209721348098,-0.840630435535988,-1.276068316270285,-0.8945871057721904,1.399179795155017,-0.596332592432654,0.007552540069176567,-0.8277409138458963,0.6433822824573112,-0.1746461497950319
0.8651184222691485,0.0744667190333528,0.25294077572084805,1.1139639069040224,-0.23044563728598988,0.22239542682427227,0.4107442647581008,-0.876175186064589,-0.7080225765846682,-0.0859926443218237,1.857257119235548,-0.4977032429697326,0.057232084342426374,-0.40910641705053385,0.6210014484088396,-0.04040060401849847,-0.9334399047700295,-0.3246888278152325
-1.6236121139088513,-0.7992561393879622,-0.8211194847464307,-1.4226389875013938,-0.5234159864128501,-2.0399509538705125,-1.9551720631567544,-0.7056498482858604,2.2540366530174647,2.433029107459552,1.608400947462522,2.5500652883623482,-1.0600540903554863,0.7890041705413567,-0.4966264238625832,2.2552181306589745,0.501030279443732,-0.40867919841648453
0.12704537043696326,0.5967837671396513,-0.4625291069942745,0.7483615913069636,-0.4604954514450861,-1.1852867656080381,0.840910869833529,0.09542266872119022,0.06745215734550376,-0.3043684742842111,0.7374043462569291,-0.41782724542458394,-0.5470387517531123,-0.2318571576095092,1.2446798855891141,-0.3439534945543628,-0.36403189271571185,-1.1235193985037863
0.7149140818962828,-0.9282071190091047,-0.12657638716947858,0.08556244781119896,-0.4697729533630396,-0.7328174894690812,-0.5212833795719937,1.8760244515734956,1.148031704625252,-0.055601031497968106,-0.5860580218087116,0.09138223892573925,1.3564355844333118,-0.28652455855394204,-0.0970485523497457,-0.8277409138458963,-0.6706362068988059,-0.36240905413316
-0.4815411810737858,0.059408949860677025,-0.469238624547538,-0.5954917212624697,-0.26774917309064594,0.12184669879339297,-0.8080611162889458,-0.09493119670622772,0.2835680668014533,1.7422577489911708,1.5292194382620132,0.16127373677774431,-0.686466296250104,-0.20879439025195287,-0.8608103874950161,0.7659117614673908,-0.01362696222074736,2.5697098716470723
0.953169242487725,1.1476904744221152,0.5730740752538502,0.34249480246393177,0.10467617583018392,0.8256877950095481,0.9126053040127671,1.523076659426825,0.09287755845796833,-0.25075723711530445,-0.6765511751807213,-0.7822614842243251,1.2037776889986493,-0.4280190510027564,-0.37831360481683624,-0.5526461067977694,0.347728122352185,0.5261118324669103
0.8599389622562913,-1.2014776045890234,0.7119414083248773,0.9027067780297391,-0.30473563846476925,0.8256877950095481,0.4824386989373388,-0.4280504612042092,-0.5046193676849511,-0.5537508963838164,0.48854817448390264,-0.7697808596078956,-0.0792271121877802,-0.6507088414107901,0.6310719980726165,-0.48624391199304917,-0.6596860528208383,-0.8251104969664043
0.870297882282006,-1.237401511253535,0.6480822395939918,1.0906469012178,-0.26311381328017874,0.8256877950095481,0.9126053040127671,-0.4915017496800152,-0.8224368815907594,-0.8246991471074042,0.2396920027108763,-0.6000443648244544,-0.3533328444349073,0.6279650744971081,1.1985076081019541,-0.41984171718832886,-0.5063838957292912,0.7708741899076842
0.953169242487725,1.3190846392536149,0.9430106329296681,1.1505762856302721,2.5296638066099097,0.7251390669786688,0.6258275672958149,1.23358015575596,-1.1529670960528,-1.0513938188627037,-1.1629518745552732,-0.8646336066927597,0.8991403776645897,-0.7669965421566586,0.03572296313818715,-0.8277409138458963,1.1251890618878877,-0.147822877746728
0.953169242487725,0.9803687893323071,0.7149926229142214,-0.35213912626514016,0.31399866101336604,0.27266979083971193,-0.01942234031732743,0.353193528154152,-1.1402543954965676,-1.0152845605308327,-0.6652395310092202,-0.8596413568461878,0.1806305498187785,-0.6598997197921934,-1.3248639714763484,-0.334467466725117,-0.9005894425361265,-0.426114325247882
0.953169242487725,0.7319290783167973,0.900062039545097,0.9452636907329113,1.2110770086072287,0.6245903389477896,0.9126053040127671,0.789421136425318,-1.038552791046709,-1.024791808294161,-0.4050717150646924,-0.8771142313091892,2.8538399187635335,-0.59434827472284,0.03929520943650293,-0.8277409138458963,-0.79108790175645,0.2562026574808513
-1.6132531938831365,0.5140178295507613,-0.6894579590843934,0.6603359267459423,-0.5016723715980641,-3.246535690241064,-3.245671878383039,-0.9673864132485601,-0.1232383509979812,1.5089562048828595,0.9636372296869531,2.897026652699088,-0.9049367066054874,2.2547416869088677,1.4991733832542555,-0.40086966152983733,-0.6596860528208383,-0.7258643903876794
0.8521697722370049,-0.1643872922788921,-0.4898444762135272,-0.6204632093570229,-0.33337064753003914,0.6245903389477896,0.769216435654291,0.3175021783865112,0.23271726457652414,-0.21557875828473827,-0.08834567826265885,-0.5351451168190211,0.8163658743622392,0.6332511719931149,-0.7275452134080573,-0.8277409138458963,-0.4406829712614854,0.5261118324669103
-0.49319496610271507,0.01076244620522385,0.4557292038828282,-0.34703191778922193,-0.2512199823392688,0.27266979083971193,0.19566096222038667,0.2064624235538506,-0.2503653565603045,-0.92478287509146,-0.4050717150646924,-0.8022304836106122,0.15281288887290673,0.5281075213786719,-0.5864382684185815,-0.7803107746996676,-0.024577116298714966,3.278850126424109
-0.219978450424485,0.5573440948630621,-0.6290965513352158,-0.9887961187254367,-0.3740349439269787,0.37321851887059126,-0.37789451121351764,-0.3328735284905002,1.7201032296557073,1.9740883290661706,1.6988941008345313,0.4458319780323366,-0.9313974084808291,-0.34328766973005037,-1.2556653675264309,0.08291775776169627,2.0340518503592016,2.4330788296510235
0.953169242487725,1.5677395626131976,0.24703528587398932,1.8876070683416515,2.4099552549232603,-1.5874816777315555,0.19566096222038667,1.4754881930699704,-1.2419559999464262,-0.9017211508403802,-1.2986916046132875,-0.8671297316160456,1.2085270457455055,-0.8322402511727605,1.053188540283934,-0.8277409138458963,0.8295349017827611,0.18411511385103402
0.4663000012791258,-0.011412466135074104,-0.3732759067503116,-0.024856723311019954,-0.39065717083812024,0.8256877950095481,0.9126053040127671,0.7775240387525202,-0.5427574693536482,-0.7577411967322869,-0.8009792610672345,-0.7847576091476108,3.1191254170522136,-0.5790758793568139,0.04538917836787108,-0.8277409138458963,0.33677796827421735,-1.0346673098437793
0.6682989417805659,-0.3891962149210118,-0.44875580485010974,-0.224947036272184,-0.4907516782293643,-0.6825431254536416,0.9126053040127671,-0.5708158602747727,-1.1021162938278706,-0.29887521312026016,-0.4163833592361936,-0.27305199987400186,-0.04123225821293085,-0.6011759073479171,0.1229552499125385,0.9271742345645687,-0.4297328171835177,-0.6323182291192191
0.5232740614205578,0.10632346714050467,-0.472066709092323,-1.2985865539331864,-0.3508370106542152,0.6245903389477896,0.6258275672958149,-0.6818556151074332,-0.7207352771409007,-0.18600988805578622,1.0993769597449674,-0.612524989440884,-0.3272792302807251,-0.47627123324670245,-1.9219937355494252,-0.4577858285053118,-0.5501845120411618,-0.17129324078899397
-0.7223860716716568,-1.3390413349205554,-0.7381286896476782,0.29802303931078655,-0.4641706549200916,0.5240416109169103,0.052272093861910604,-0.8325524252374724,0.3344188690263829,0.3550721813277482,0.29625022356838226,0.8676770900676533,-0.8429042919526725,1.4865157557236153,0.6899959063974725,-0.14474691014020194,-0.7363371313666118,1.5789252603628428
-1.5821764338059918,-0.6219258978133474,-0.8174535200002465,-0.932849947422727,-0.5252131954898621,0.3229441548551516,-0.4495889453927556,-0.7294440814642876,0.8556395918319082,2.4474561897297766,1.6310242358055238,2.0133984298558802,-1.0799844267039005,-0.2668117621596165,0.10317363547056542,1.1643249302957126,-0.331181430481809,-0.5131223139545681
0.953169242487725,-1.1648513015927568,2.565520534141164,0.29978363523146245,-0.059139977787201266,0.8256877950095481,0.9126053040127671,-0.5470216270963454,0.2708553662452212,-1.225989770138717,-0.24670869666367554,-0.6948971119093186,0.34889347456453956,0.8765849203929477,-0.5213140248485018,-0.4672718563345576,-0.637785744664903,-0.7759903800279475
0.23581403070696957,-0.3385248232546201,-0.10107018585388404,-0.5694445730775209,-0.32421550219733986,0.7251390669786688,0.4824386989373388,0.5792387433492109,0.4106950723637766,-0.9564875518546563,-1.3665614696422947,-0.6948971119093186,0.803814002959834,0.3307192525656143,-0.9279399807456711,-0.7044225520657016,-0.1669291193122942,3.412966486665629
-1.3076650531245475,-1.3554513944046709,-0.7630619340462126,0.47114985943095444,-0.5220478174661707,0.5743159749323499,0.12396652804114865,-0.9475578855998708,-0.021536746548122463,-0.35500454126144687,-0.17883883163466854,0.2536303589393226,-0.8486229051784788,1.6038742302082487,1.5306485175740818,0.3769846204683147,-0.7034866691327087,-0.7781697708818722
-0.1422865502316234,0.9931419966986682,0.35625714278170323,-0.7950207023730962,-0.5000695040431515,0.3229441548551516,0.19566096222038667,1.174094572809892,0.995479297950464,-0.17294573291247176,-0.8575374819247406,-0.659951362983316,0.6732066924212892,0.22630541128974638,-0.18536036430072325,-0.7328806355534387,1.3441921434472406,0.7675212809016463
-1.6028942738574217,1.444913384406127,-0.8047669999891858,-0.14247636102582956,-0.5144419310190378,0.12184669879339297,0.33904983057886273,-0.8484152473564239,-0.237652656004072,1.2388057651603899,1.1559351806024734,0.9051189639169418,-1.0748279822358853,-0.1793601160718841,0.8307195530664284,1.3635315147098737,-0.5830349742750648,-0.9256977671475443
0.953169242487725,-1.3563500833139872,4.887278039569134,0.4686298937850486,0.012548558531688856,0.8256877950095481,0.9126053040127671,-0.41218763908525774,-0.8224368815907594,-1.097434162052247,1.2464283339744833,-0.6899048620627468,0.1806305498187785,2.148789258393537,-0.8170964428966336,-0.8277409138458963,-0.9005894425361265,-1.0933432174494442
-0.04905627000018963,0.007601899209407282,-0.35446913627041093,-1.1069691875638796,-0.4338709407487054,0.6245903389477896,0.6258275672958149,-0.3947385347544111,1.5039873201997573,0.7078459228535455,-0.05441074574815516,-0.04091238200841343,-0.6267600971467694,-0.44025214309816,-1.5128943457164343,-0.1732049936279391,2.46110785939994,0.6263638117474464
0.953169242487725,0.19414843204614188,-0.2873440560743357,0.05463042532655154,-0.03377624083634763,-0.12952512128380533,0.4107442647581008,-0.2535594178957428,-1.2928068021713555,-0.6576159160919229,-0.6313045984947164,-0.5251606171258776,-0.01680699494338484,-0.8065392111688434,-0.5745108319747112,-0.35343952238360854,-0.8129882099123852,-0.7240202904343586
-1.5769969737931344,-0.5911372887743342,-0.8161851795787847,-0.7602888114796048,-0.5134515768256614,-3.296810054256504,-3.389060746741515,-1.0070434685459388,0.3344188690263829,1.6714686437044326,0.680846125399423,3.1166856459482473,-1.069807233674923,1.7597166406952354,-0.00044876486411915794,2.596715132511822,-0.36403189271571185,-1.2323212957497194
-0.3701827907973509,1.3028145860416875,-0.6811476893487968,-1.111855174582024,-0.4934364611055269,-1.5874816777315555,-0.8080611162889458,0.49992463275445337,1.2878714107438076,0.193473900944956,-0.6765511751807213,-0.18319150263570957,1.6142578078340748,-0.7207833487635015,-0.5513541762832536,-0.5431600789685237,-0.28738081416993844,0.7658448263986273
